,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
290,land.baresoilFrac.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Bare Soil Percentage Area Coverage,Percentage of entire grid cell  that is covered by bare soil.,"Note that if this variable is independent of time, it should be stored only for a single time (user choice). CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typebare,baresoilFrac,real,,XY-na,time-intv,Lmon,baresoilFrac,baresoilFrac,tavg-u-hxy-u,baresoilFrac_tavg-u-hxy-u,glb,Lmon.baresoilFrac,land.baresoilFrac.tavg-u-hxy-u.mon.glb,baa84fd4-e5dd-11e5-8482-ac72891c3257,high,,
291,land.burntFractionAll.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Percentage of Entire Grid Cell That Is Covered by Burnt Vegetation (All Classes),Percentage of grid cell burned due to all fires including natural and anthropogenic fires and those associated with anthropogenic land use change,"Note that if this variable is independent of time, it should be stored only for a single time (user choice).CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typeburnt,burntFractionAll,real,,XY-na,time-intv,Lmon,burntFractionAll,burntFractionAll,tavg-u-hxy-u,burntFractionAll_tavg-u-hxy-u,glb,Lmon.burntFractionAll,land.burntFractionAll.tavg-u-hxy-u.mon.glb,baa88256-e5dd-11e5-8482-ac72891c3257,high,,
292,land.cGeologicStorage.tavg-u-hxy-u.mon.glb,mon,land,carbon_mass_content_of_geological_storage,kg m-2,area: time: mean,area: areacella,Carbon Mass in Geologic Storage,Mass of carbon that has been intentionally sequestered in geologic storage. The definition of geologic storage here is that it be stored for periods of time that are long as compared to the simulation.,"This variable should only contain carbon that is stored through processes that are represented by the Earth system model itself, not carbon that is stored solely on the basis of a forcing dataset. For example, if an ESM represents biomass energy with carbon capture and storage (BECCS) as a prognostic process, then the resulting carbon storage would be included here; whereas if a process like direct air capture (DAC) is represented solely as a negative carbon emissions flux in the scenario forcing dataset, then it would not be included here.",longitude latitude time,cGeologicStorage,real,,XY-na,time-intv,Lmon,cGeologicStorage,cGeologicStorage,tavg-u-hxy-u,cGeologicStorage_tavg-u-hxy-u,glb,Lmon.cGeologicStorage,land.cGeologicStorage.tavg-u-hxy-u.mon.glb,80ab72a0-a698-11ef-914a-613c0433d878,high,,
293,land.cLand.tavg-u-hxy-lnd.mon.glb,mon,land,mass_content_of_carbon_in_vegetation_and_litter_and_soil_and_forestry_and_agricultural_products,kg m-2,area: mean where land time: mean,area: areacella,Total Carbon in All Terrestrial Carbon Pools,Report missing data over ocean grid cells. For fractional land report value averaged over the land fraction.,,longitude latitude time,cLand,real,,XY-na,time-intv,Emon,cLand,cLand,tavg-u-hxy-lnd,cLand_tavg-u-hxy-lnd,glb,Emon.cLand,land.cLand.tavg-u-hxy-lnd.mon.glb,8b7eded4-4a5b-11e6-9cd2-ac72891c3257,high,,
294,land.cLeaf.tavg-u-hxy-lnd.mon.glb,mon,land,leaf_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Leaves,Carbon mass per unit area in leaves.,,longitude latitude time,cLeaf,real,,XY-na,time-intv,Lmon,cLeaf,cLeaf,tavg-u-hxy-lnd,cLeaf_tavg-u-hxy-lnd,glb,Lmon.cLeaf,land.cLeaf.tavg-u-hxy-lnd.mon.glb,baa8aed4-e5dd-11e5-8482-ac72891c3257,high,,
295,land.cLitter.tavg-u-hxy-lnd.mon.glb,mon,land,litter_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Litter Pool,"""Litter"" is dead plant material in or above the soil. It is distinct from coarse wood debris. The precise distinction between ""fine"" and ""coarse"" is model dependent. ""Content"" indicates a quantity per unit area. The sum of the quantities with standard names surface_litter_mass_content_of_carbon and subsurface_litter_mass_content_of_carbon has the standard name litter_mass_content_of_carbon.",,longitude latitude time,cLitter,real,,XY-na,time-intv,Lmon,cLitter,cLitter,tavg-u-hxy-lnd,cLitter_tavg-u-hxy-lnd,glb,Lmon.cLitter,land.cLitter.tavg-u-hxy-lnd.mon.glb,baa8b67c-e5dd-11e5-8482-ac72891c3257,high,,
296,land.cLitterCwd.tavg-u-hxy-lnd.mon.glb,mon,land,wood_debris_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Coarse Woody Debris,"""Content"" indicates a quantity per unit area. ""Wood debris"" means dead organic matter composed of coarse wood. It is distinct from fine litter. The precise distinction between ""fine"" and ""coarse"" is model dependent.",,longitude latitude time,cLitterCwd,real,,XY-na,time-intv,Emon,cLitterCwd,cLitterCwd,tavg-u-hxy-lnd,cLitterCwd_tavg-u-hxy-lnd,glb,Emon.cLitterCwd,land.cLitterCwd.tavg-u-hxy-lnd.mon.glb,8b8172de-4a5b-11e6-9cd2-ac72891c3257,medium,,
297,land.cLitterSubSurf.tavg-u-hxy-lnd.mon.glb,mon,land,subsurface_litter_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Below-Ground Litter,subsurface litter pool fed by root inputs.,,longitude latitude time,cLitterSubSurf,real,,XY-na,time-intv,Emon,cLitterSubSurf,cLitterSubSurf,tavg-u-hxy-lnd,cLitterSubSurf_tavg-u-hxy-lnd,glb,Emon.cLitterSubSurf,land.cLitterSubSurf.tavg-u-hxy-lnd.mon.glb,8b817e0a-4a5b-11e6-9cd2-ac72891c3257,medium,,
298,land.cLitterSurf.tavg-u-hxy-lnd.mon.glb,mon,land,surface_litter_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Above-Ground Litter,Surface or near-surface litter pool fed by leaf and above-ground litterfall,,longitude latitude time,cLitterSurf,real,,XY-na,time-intv,Emon,cLitterSurf,cLitterSurf,tavg-u-hxy-lnd,cLitterSurf_tavg-u-hxy-lnd,glb,Emon.cLitterSurf,land.cLitterSurf.tavg-u-hxy-lnd.mon.glb,8b817892-4a5b-11e6-9cd2-ac72891c3257,medium,,
299,land.cOther.tavg-u-hxy-lnd.mon.glb,mon,land,miscellaneous_living_matter_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,"Carbon Mass in Vegetation Components Other than Leaves, Stems and Roots","E.g. fruits, seeds, etc.",,longitude latitude time,cOther,real,,XY-na,time-intv,Emon,cOther,cOther,tavg-u-hxy-lnd,cOther_tavg-u-hxy-lnd,glb,Emon.cOther,land.cOther.tavg-u-hxy-lnd.mon.glb,8b816d2a-4a5b-11e6-9cd2-ac72891c3257,medium,,
300,land.cProduct.tavg-u-hxy-lnd.mon.glb,mon,land,carbon_mass_content_of_forestry_and_agricultural_products,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Products of Land-Use Change,Carbon mass per unit area in that has been removed from the environment through  land use change.,,longitude latitude time,cProduct,real,,XY-na,time-intv,Lmon,cProduct,cProduct,tavg-u-hxy-lnd,cProduct_tavg-u-hxy-lnd,glb,Lmon.cProduct,land.cProduct.tavg-u-hxy-lnd.mon.glb,baa8d49a-e5dd-11e5-8482-ac72891c3257,high,,
301,land.cRoot.tavg-u-hxy-lnd.mon.glb,mon,land,root_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Roots,including fine and coarse roots.,,longitude latitude time,cRoot,real,,XY-na,time-intv,Lmon,cRoot,cRoot,tavg-u-hxy-lnd,cRoot_tavg-u-hxy-lnd,glb,Lmon.cRoot,land.cRoot.tavg-u-hxy-lnd.mon.glb,baa8dc06-e5dd-11e5-8482-ac72891c3257,high,,
302,land.cropFrac.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Percentage Crop Cover,Percentage of entire grid cell  that is covered by crop.,"Note that if this variable is independent of time, it should be stored only for a single time (user choice). CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typecrop,cropFrac,real,,XY-na,time-intv,Lmon,cropFrac,cropFrac,tavg-u-hxy-u,cropFrac_tavg-u-hxy-u,glb,Lmon.cropFrac,land.cropFrac.tavg-u-hxy-u.mon.glb,baab87f8-e5dd-11e5-8482-ac72891c3257,high,,
303,land.cSoil.tavg-d100cm-hxy-lnd.mon.glb,mon,land,carbon_mass_content_of_soil_layer,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Soil Pool Above 1m Depth,Report missing data over ocean grid cells. For fractional land report value averaged over the land fraction.,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time sdepth10 CMIP7:longitude latitude time sdepth100cm,",longitude latitude time sdepth100cm,cSoil,real,,XY-na,time-intv,Emon,cSoilAbove1m,cSoil,tavg-d100cm-hxy-lnd,cSoil_tavg-d100cm-hxy-lnd,glb,Emon.cSoilAbove1m,land.cSoil.tavg-d100cm-hxy-lnd.mon.glb,e70578ba-aa7f-11e6-9a4a-5404a60d96b5,high,,
304,land.cSoil.tavg-sl-hxy-lnd.mon.glb,mon,land,carbon_mass_content_of_soil_layer,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Each Model Soil Level (Summed over All Soil Carbon Pools in That Level),"for models with vertically discretised soil carbon, report total soil carbon for each level",,longitude latitude sdepth time,cSoil,real,,XY-S,time-intv,Emon,cSoilLevels,cSoil,tavg-sl-hxy-lnd,cSoil_tavg-sl-hxy-lnd,glb,Emon.cSoilLevels,land.cSoil.tavg-sl-hxy-lnd.mon.glb,e7071b02-aa7f-11e6-9a4a-5404a60d96b5,high,,
305,land.cSoil.tavg-u-hxy-lnd.mon.glb,mon,land,soil_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Model Soil Pool,Carbon mass in the full depth of the soil model.,,longitude latitude time,cSoil,real,,XY-na,time-intv,Emon,cSoil,cSoil,tavg-u-hxy-lnd,cSoil_tavg-u-hxy-lnd,glb,Emon.cSoil,land.cSoil.tavg-u-hxy-lnd.mon.glb,8b7ed3d0-4a5b-11e6-9cd2-ac72891c3257,high,,
306,land.cSoilPools.tavg-u-hxy-lnd.mon.glb,mon,land,soil_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Each Model Soil Pool (Summed over Vertical Levels),"For models with multiple soil carbon pools, report each pool here. If models also have vertical discretisation these should be aggregated",,longitude latitude soilpools time,cSoilPools,real,,XY-na,time-intv,Emon,cSoilPools,cSoilPools,tavg-u-hxy-lnd,cSoilPools_tavg-u-hxy-lnd,glb,Emon.cSoilPools,land.cSoilPools.tavg-u-hxy-lnd.mon.glb,e7071f58-aa7f-11e6-9a4a-5404a60d96b5,medium,,
307,land.cStem.tavg-u-hxy-lnd.mon.glb,mon,land,stem_mass_content_of_carbon,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Stem,including sapwood and hardwood.,,longitude latitude time,cStem,real,,XY-na,time-intv,Emon,cStem,cStem,tavg-u-hxy-lnd,cStem_tavg-u-hxy-lnd,glb,Emon.cStem,land.cStem.tavg-u-hxy-lnd.mon.glb,8b816262-4a5b-11e6-9cd2-ac72891c3257,high,,
308,land.cVeg.tavg-u-hxy-lnd.mon.glb,mon,land,vegetation_carbon_content,kg m-2,area: mean where land time: mean,area: areacella,Carbon Mass in Vegetation,Carbon mass per unit area in vegetation.,,longitude latitude time,cVeg,real,,XY-na,time-intv,Lmon,cVeg,cVeg,tavg-u-hxy-lnd,cVeg_tavg-u-hxy-lnd,glb,Lmon.cVeg,land.cVeg.tavg-u-hxy-lnd.mon.glb,baa90258-e5dd-11e5-8482-ac72891c3257,high,,
309,land.cVeg.tavg-u-hxy-ng.mon.glb,mon,land,vegetation_carbon_content,kg m-2,area: time: mean where natural_grasses (mask=grassFrac),area: areacella,Carbon Mass in Vegetation on Grass Tiles,"""Content"" indicates a quantity per unit area. ""Vegetation"" means any plants e.g. trees, shrubs, grass. Plants are autotrophs i.e. ""producers"" of biomass using carbon obtained from carbon dioxide.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where natural_grasses (comment: mask=grassFrac) CMIP7:area: time: mean where natural_grasses (mask=grassFrac),",longitude latitude time,cVeg,real,,XY-na,time-intv,Emon,cVegGrass,cVeg,tavg-u-hxy-ng,cVeg_tavg-u-hxy-ng,glb,Emon.cVegGrass,land.cVeg.tavg-u-hxy-ng.mon.glb,e706fac8-aa7f-11e6-9a4a-5404a60d96b5,medium,,
310,land.cVeg.tavg-u-hxy-shb.mon.glb,mon,land,vegetation_carbon_content,kg m-2,area: time: mean where shrubs (mask=shrubFrac),area: areacella,Carbon Mass in Vegetation on Shrub Tiles,"""Content"" indicates a quantity per unit area. ""Vegetation"" means any plants e.g. trees, shrubs, grass. Plants are autotrophs i.e. ""producers"" of biomass using carbon obtained from carbon dioxide.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where shrubs (comment: mask=shrubFrac) CMIP7:area: time: mean where shrubs (mask=shrubFrac),",longitude latitude time,cVeg,real,,XY-na,time-intv,Emon,cVegShrub,cVeg,tavg-u-hxy-shb,cVeg_tavg-u-hxy-shb,glb,Emon.cVegShrub,land.cVeg.tavg-u-hxy-shb.mon.glb,e706f654-aa7f-11e6-9a4a-5404a60d96b5,medium,,
311,land.cVeg.tavg-u-hxy-tree.mon.glb,mon,land,vegetation_carbon_content,kg m-2,area: time: mean where trees (mask=treeFrac),area: areacella,Carbon Mass in Vegetation on Tree Tiles,"""Content"" indicates a quantity per unit area. ""Vegetation"" means any plants e.g. trees, shrubs, grass. Plants are autotrophs i.e. ""producers"" of biomass using carbon obtained from carbon dioxide.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",longitude latitude time,cVeg,real,,XY-na,time-intv,Emon,cVegTree,cVeg,tavg-u-hxy-tree,cVeg_tavg-u-hxy-tree,glb,Emon.cVegTree,land.cVeg.tavg-u-hxy-tree.mon.glb,e706f1cc-aa7f-11e6-9a4a-5404a60d96b5,medium,,
312,land.evspsblsoi.tavg-u-hxy-lnd.mon.glb,mon,land,water_evaporation_flux_from_soil,kg m-2 s-1,area: mean where land time: mean,area: areacella,Water Evaporation from Soil,includes sublimation.,,longitude latitude time,evspsblsoi,real,,XY-na,time-intv,Lmon,evspsblsoi,evspsblsoi,tavg-u-hxy-lnd,evspsblsoi_tavg-u-hxy-lnd,glb,Lmon.evspsblsoi,land.evspsblsoi.tavg-u-hxy-lnd.mon.glb,baad5d9e-e5dd-11e5-8482-ac72891c3257,core,,
313,land.evspsblveg.tavg-u-hxy-lnd.mon.glb,mon,land,water_evaporation_flux_from_canopy,kg m-2 s-1,area: mean where land time: mean,area: areacella,Evaporation from Canopy,the canopy evaporation+sublimation (if present in model).,,longitude latitude time,evspsblveg,real,,XY-na,time-intv,Lmon,evspsblveg,evspsblveg,tavg-u-hxy-lnd,evspsblveg_tavg-u-hxy-lnd,glb,Lmon.evspsblveg,land.evspsblveg.tavg-u-hxy-lnd.mon.glb,baad6596-e5dd-11e5-8482-ac72891c3257,core,,
314,land.fAnthDisturb.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_land_use_or_land_cover_change_excluding_forestry_and_agricultural_products,kg m-2 s-1,area: mean where land time: mean,area: areacella,"Carbon Mass Flux from Vegetation, Litter or Soil Pools into the Atmosphere Due to any Human Activity [kgC m-2 s-1]","Anthropogenic flux of carbon as carbon dioxide into the atmosphere. That is, emissions influenced, caused, or created by human activity. Anthropogenic emission of carbon dioxide includes fossil fuel use, cement production, agricultural burning and sources associated with anthropogenic land use change, except forest regrowth.",,longitude latitude time,fAnthDisturb,real,,XY-na,time-intv,Emon,fAnthDisturb,fAnthDisturb,tavg-u-hxy-lnd,fAnthDisturb_tavg-u-hxy-lnd,glb,Emon.fAnthDisturb,land.fAnthDisturb.tavg-u-hxy-lnd.mon.glb,8b8098b4-4a5b-11e6-9cd2-ac72891c3257,high,,
315,land.fCLandToOcean.tavg-u-hxy-lnd.mon.glb,mon,land,mass_flux_of_carbon_into_sea_water_from_rivers,kg m-2 s-1,area: mean where land time: mean,area: areacellr,Lateral Transfer of Carbon out of Grid Cell That Eventually Goes into Ocean,leached carbon etc that goes into run off or river routing and finds its way into ocean should be reported here.,,longitude latitude time,fCLandToOcean,real,,XY-na,time-intv,Emon,fCLandToOcean,fCLandToOcean,tavg-u-hxy-lnd,fCLandToOcean_tavg-u-hxy-lnd,glb,Emon.fCLandToOcean,land.fCLandToOcean.tavg-u-hxy-lnd.mon.glb,8b807604-4a5b-11e6-9cd2-ac72891c3257,high,,
316,land.fDeforestToAtmos.tavg-u-hxy-lnd.mon.glb,mon,land,surface_net_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_anthropogenic_land_use_change,kg m-2 s-1,area: mean where land time: mean,area: areacella,Deforested Biomass That Goes into Atmosphere as a Result of Anthropogenic Land-Use Change [kgC m-2 s-1],"When land use change results in deforestation of natural vegetation (trees or grasslands) then natural biomass is removed. The treatment of deforested biomass differs significantly across models, but it should be straight-forward to compare deforested biomass across models.",,longitude latitude time,fDeforestToAtmos,real,,XY-na,time-intv,Emon,fDeforestToAtmos,fDeforestToAtmos,tavg-u-hxy-lnd,fDeforestToAtmos_tavg-u-hxy-lnd,glb,Emon.fDeforestToAtmos,land.fDeforestToAtmos.tavg-u-hxy-lnd.mon.glb,8b81caea-4a5b-11e6-9cd2-ac72891c3257,high,,
317,land.fDeforestToProduct.tavg-u-hxy-lnd.mon.glb,mon,land,carbon_mass_flux_into_forestry_and_agricultural_products_due_to_anthropogenic_land_use_or_land_cover_change,kg m-2 s-1,area: mean where land time: mean,area: areacella,Deforested Biomass That Goes into Product Pool as a Result of Anthropogenic Land-Use Change,"When land use change results in deforestation of natural vegetation (trees or grasslands) then natural biomass is removed. The treatment of deforested biomass differs significantly across models, but it should be straight-forward to compare deforested biomass across models.",,longitude latitude time,fDeforestToProduct,real,,XY-na,time-intv,Emon,fDeforestToProduct,fDeforestToProduct,tavg-u-hxy-lnd,fDeforestToProduct_tavg-u-hxy-lnd,glb,Emon.fDeforestToProduct,land.fDeforestToProduct.tavg-u-hxy-lnd.mon.glb,8b809ea4-4a5b-11e6-9cd2-ac72891c3257,high,,
318,land.fFire.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fires_excluding_anthropogenic_land_use_change,kg m-2 s-1,area: mean where land time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to CO2 Emission from Fire Excluding Land-Use Change [kgC m-2 s-1],"CO2 emissions (expressed as a carbon mass flux) from natural fires + human ignition fires as calculated by the fire module of the DGVM, but excluding any CO2 flux from fire included in fLuc, defined below (CO2 Flux to Atmosphere from Land Use Change).",,longitude latitude time,fFire,real,up,XY-na,time-intv,Lmon,fFire,fFire,tavg-u-hxy-lnd,fFire_tavg-u-hxy-lnd,glb,Lmon.fFire,land.fFire.tavg-u-hxy-lnd.mon.glb,baad7f22-e5dd-11e5-8482-ac72891c3257,high,,
319,land.fFireAll.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fires,kg m-2 s-1,area: mean where land time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to CO2 Emission from Fire Including All Sources [kgC m-2 s-1],"From all sources,  Including natural, anthropogenic and Land-use change. Only total fire emissions can be compared to observations.",,longitude latitude time,fFireAll,real,,XY-na,time-intv,Emon,fFireAll,fFireAll,tavg-u-hxy-lnd,fFireAll_tavg-u-hxy-lnd,glb,Emon.fFireAll,land.fFireAll.tavg-u-hxy-lnd.mon.glb,8b819a48-4a5b-11e6-9cd2-ac72891c3257,high,,
320,land.fFireNat.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_natural_fires,kg m-2 s-1,area: mean where land time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to CO2 Emission from Natural Fire [kgC m-2 s-1],CO2 emissions from natural fires,,longitude latitude time,fFireNat,real,,XY-na,time-intv,Emon,fFireNat,fFireNat,tavg-u-hxy-lnd,fFireNat_tavg-u-hxy-lnd,glb,Emon.fFireNat,land.fFireNat.tavg-u-hxy-lnd.mon.glb,8b808d56-4a5b-11e6-9cd2-ac72891c3257,high,,
321,land.fHarvestToAtmos.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_crop_harvesting,kg m-2 s-1,area: mean where land time: mean,area: areacella,Harvested Biomass That Goes Straight into Atmosphere as Carbon Mass Flux [kgC m-2 s-1],any harvested carbon that is assumed to decompose immediately into the atmosphere is reported here,,longitude latitude time,fHarvestToAtmos,real,up,XY-na,time-intv,Emon,fHarvestToAtmos,fHarvestToAtmos,tavg-u-hxy-lnd,fHarvestToAtmos_tavg-u-hxy-lnd,glb,Emon.fHarvestToAtmos,land.fHarvestToAtmos.tavg-u-hxy-lnd.mon.glb,8b81c54a-4a5b-11e6-9cd2-ac72891c3257,high,,
