,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
387,seaIce.sirdgconc.tavg-u-hxy-si.mon.glb,mon,seaIce,area_fraction,%,area: time: mean where sea_ice (mask=siconc),area: areacello,Fraction of Ridged Sea Ice,Area fraction of sea-ice surface that is ridged sea ice.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc), CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:1 CMIP7:%,",longitude latitude time typesirdg,sirdgconc,real,,XY-na,time-intv,SImon,sirdgconc,sirdgconc,tavg-u-hxy-si,sirdgconc_tavg-u-hxy-si,glb,SImon.sirdgconc,seaIce.sirdgconc.tavg-u-hxy-si.mon.glb,71342f78-faa7-11e6-bfb7-ac72891c3257,high,,
389,seaIce.sisaltmass.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_mass_content_of_salt,kg m-2,area: time: mean where sea_ice over all_area_types,area: areacello,Mass of Salt in Sea Ice,"Total mass of all salt in sea ice divided by grid-cell area. Sometimes, models implicitly or explicitly assume a different salinity of the ice for thermodynamic considerations than they do for closing the salt budget with the ocean. In these cases, the total mass of all salt in sea ice should be calculated from the salinity value used in the calculation of the salt budget.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea time: mean CMIP7:area: mean where sea_ice over all___area_types time: mean
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea time: mean CMIP7:area: time: mean where sea_ice over all_area_types,",longitude latitude time,sisaltmass,real,,XY-na,time-intv,SImon,sisaltmass,sisaltmass,tavg-u-hxy-si,sisaltmass_tavg-u-hxy-si,glb,SImon.sisaltmass,seaIce.sisaltmass.tavg-u-hxy-si.mon.glb,713cf6a8-faa7-11e6-bfb7-ac72891c3257,high,,
390,seaIce.sishearvel.tpt-u-hxy-si.mon.glb,mon,seaIce,maximum_over_coordinate_rotation_of_sea_ice_horizontal_shear_strain_rate,s-1,area: mean where sea_ice (mask=siconc) time: point,area: areacello,Maximum Shear of Sea-Ice Velocity Field,"Maximum shear of sea-ice velocity field (second shear strain invariant). Requested as instantaneous value at the center of the month (i.e., first timestep of the 15th day of the month).","CHANGE SINCE CMIP6: compound name,",longitude latitude time1,sishearvel,real,,XY-na,time-point,SImon,sishearvel,sishearvel,tpt-u-hxy-si,sishearvel_tpt-u-hxy-si,glb,SImon.sishearvel,seaIce.sishearvel.tpt-u-hxy-si.mon.glb,713564ba-faa7-11e6-bfb7-ac72891c3257,medium,,
391,seaIce.sisndmassdyn.tavg-u-hxy-si.mon.glb,mon,seaIce,tendency_of_surface_snow_amount_due_to_sea_ice_dynamics,kg m-2 s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Snow Mass Rate of Change Through Advection by Sea-Ice Dynamics,"Rate of change of snow mass due to sea ice dynamics (advection, divergence, etc.) divided by grid-cell area.","CHANGE SINCE CMIP6: compound name,",longitude latitude time,sisndmassdyn,real,,XY-na,time-intv,SImon,sisndmassdyn,sisndmassdyn,tavg-u-hxy-si,sisndmassdyn_tavg-u-hxy-si,glb,SImon.sisndmassdyn,seaIce.sisndmassdyn.tavg-u-hxy-si.mon.glb,7110e568-faa7-11e6-bfb7-ac72891c3257,high,,
392,seaIce.sisndmasssi.tavg-u-hxy-si.mon.glb,mon,seaIce,tendency_of_surface_snow_amount_due_to_conversion_of_snow_to_sea_ice,kg m-2 s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Snow Mass Rate of Change Through Snow-to-Ice Conversion,Rate of change of snow mass due to transformation of snow to sea ice divided by grid-cell area. Always negative or zero.,"CHANGE SINCE CMIP6: compound name,",longitude latitude time,sisndmasssi,real,,XY-na,time-intv,SImon,sisndmasssi,sisndmasssi,tavg-u-hxy-si,sisndmasssi_tavg-u-hxy-si,glb,SImon.sisndmasssi,seaIce.sisndmasssi.tavg-u-hxy-si.mon.glb,714d7898-faa7-11e6-bfb7-ac72891c3257,high,,
393,seaIce.sisndmasswind.tavg-u-hxy-si.mon.glb,mon,seaIce,tendency_of_surface_snow_amount_due_to_drifting_into_sea,kg m-2 s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Snow Mass Rate of Change Through Wind Drift of Snow,Rate of change of snow mass due to wind-driven transport into the ocean divided by grid-cell area.,"CHANGE SINCE CMIP6: compound name,",longitude latitude time,sisndmasswind,real,,XY-na,time-intv,SImon,sisndmasswind,sisndmasswind,tavg-u-hxy-si,sisndmasswind_tavg-u-hxy-si,glb,SImon.sisndmasswind,seaIce.sisndmasswind.tavg-u-hxy-si.mon.glb,712046d4-faa7-11e6-bfb7-ac72891c3257,high,,
394,seaIce.sisnhc.tavg-u-hxy-si.mon.glb,mon,seaIce,thermal_energy_content_of_surface_snow,J m-2,area: time: mean where sea_ice (mask=siconc),area: areacello,Snow Heat Content,Heat content of all snow in grid cell divided by grid-cell area. This includes both the latent and sensible heat content contributions. Snow-water equivalent at 0 C is assumed to have a heat content of 0 J. Does not include the heat content of sea ice.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sisnhc,real,,XY-na,time-intv,SImon,sisnhc,sisnhc,tavg-u-hxy-si,sisnhc_tavg-u-hxy-si,glb,SImon.sisnhc,seaIce.sisnhc.tavg-u-hxy-si.mon.glb,714e522c-faa7-11e6-bfb7-ac72891c3257,high,,
395,seaIce.sisnmass.tavg-u-hm-si.day.nh,day,seaIce,surface_snow_mass,kg,area: sum where sea_ice time: mean,,Snow Mass on Sea Ice North,Total integrated mass of snow on sea ice in the Northern Hemisphere.,,time,sisnmass,real,,na-na,time-intv,SIday,sisnmassn,sisnmass,tavg-u-hm-si,sisnmass_tavg-u-hm-si,nh,SIday.sisnmassn,seaIce.sisnmass.tavg-u-hm-si.day.nh,80ab7262-a698-11ef-914a-613c0433d878,medium,,
396,seaIce.sisnmass.tavg-u-hm-si.day.sh,day,seaIce,surface_snow_mass,kg,area: sum where sea_ice time: mean,,Snow Mass on Sea Ice South,Total integrated mass of snow on sea ice in the Southern Hemisphere.,,time,sisnmass,real,,na-na,time-intv,SIday,sisnmasss,sisnmass,tavg-u-hm-si,sisnmass_tavg-u-hm-si,sh,SIday.sisnmasss,seaIce.sisnmass.tavg-u-hm-si.day.sh,80ab7263-a698-11ef-914a-613c0433d878,medium,,
397,seaIce.sisnmass.tavg-u-hm-si.mon.nh,mon,seaIce,surface_snow_mass,kg,area: sum where sea_ice time: mean,,Snow Mass on Sea Ice North,Total integrated mass of snow on sea ice in the Northern Hemisphere.,,time,sisnmass,real,,na-na,time-intv,SImon,sisnmassn,sisnmass,tavg-u-hm-si,sisnmass_tavg-u-hm-si,nh,SImon.sisnmassn,seaIce.sisnmass.tavg-u-hm-si.mon.nh,83bbfb21-7f07-11ef-9308-b1dd71e64bec,high,,
398,seaIce.sisnmass.tavg-u-hm-si.mon.sh,mon,seaIce,surface_snow_mass,kg,area: sum where sea_ice time: mean,,Snow Mass on Sea Ice South,Total integrated mass of snow on sea ice in the Southern Hemisphere.,,time,sisnmass,real,,na-na,time-intv,SImon,sisnmasss,sisnmass,tavg-u-hm-si,sisnmass_tavg-u-hm-si,sh,SImon.sisnmasss,seaIce.sisnmass.tavg-u-hm-si.mon.sh,83bbfb20-7f07-11ef-9308-b1dd71e64bec,high,,
399,seaIce.sisnmassacrossline.tavg-u-ht-u.mon.glb,mon,seaIce,snow_transport_across_line_due_to_sea_ice_dynamics,kg s-1,time: mean,,Snow Mass Flux Through Straits,"Net (sum of transport in all directions) snow mass transport through the following four passages, positive into the Arctic Ocean. Note that the definitions of the passages are for SIMIP purposes just meant as default values as given by the physical ocean MIP described in Griffies et al. (2016). Individual models might chose slightly different definitions as given by their grid geometry. 1. Fram Strait: (11.5W, 81.3N) to (10.5E, 79.6N). 2. Canadian Arctic Archipelago: (128.2W, 70.6N) to (59.3W, 82.1N). 3. Barents Sea Opening: (16.8E, 76.5N) to (19.2E, 70.2N). 4. Bering Strait: (171W, 66.2N) to (166W, 65N).","CHANGE SINCE CMIP6: compound name,",siline time,sisnmassacrossline,real,,TRS-na,time-intv,SImon,sisnmassacrossline,sisnmassacrossline,tavg-u-ht-u,sisnmassacrossline_tavg-u-ht-u,glb,SImon.sisnmassacrossline,seaIce.sisnmassacrossline.tavg-u-ht-u.mon.glb,712fb3ee-faa7-11e6-bfb7-ac72891c3257,high,,
400,seaIce.sispeed.tavg-u-hxy-si.day.glb,day,seaIce,sea_ice_speed,m s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Sea-Ice Speed,Speed of ice (i.e. mean absolute velocity) to account for back-and-forth movement of the ice.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sispeed,real,,XY-na,time-intv,SIday,sispeed,sispeed,tavg-u-hxy-si,sispeed_tavg-u-hxy-si,glb,SIday.sispeed,seaIce.sispeed.tavg-u-hxy-si.day.glb,d243d86c-4a9f-11e6-b84e-ac72891c3257,high,,
401,seaIce.sispeed.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_speed,m s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Sea-Ice Speed,Speed of ice (i.e. mean absolute velocity) to account for back-and-forth movement of the ice.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sispeed,real,,XY-na,time-intv,SImon,sispeed,sispeed,tavg-u-hxy-si,sispeed_tavg-u-hxy-si,glb,SImon.sispeed,seaIce.sispeed.tavg-u-hxy-si.mon.glb,71435d54-faa7-11e6-bfb7-ac72891c3257,high,,
402,seaIce.sistressave.tpt-u-hxy-si.mon.glb,mon,seaIce,sea_ice_average_normal_horizontal_stress,N m-1,area: mean where sea_ice (mask=siconc) time: point,area: areacello,Average Normal Stress in Sea Ice,"Average normal stress in sea ice (first stress invariant). Requested as instantaneous value at the center of the month (i.e., first timestep of the 15th day of the month).","CHANGE SINCE CMIP6: compound name,",longitude latitude time1,sistressave,real,,XY-na,time-point,SImon,sistressave,sistressave,tpt-u-hxy-si,sistressave_tpt-u-hxy-si,glb,SImon.sistressave,seaIce.sistressave.tpt-u-hxy-si.mon.glb,711afb3e-faa7-11e6-bfb7-ac72891c3257,high,,
403,seaIce.sistressmax.tpt-u-hxy-si.mon.glb,mon,seaIce,maximum_over_coordinate_rotation_of_sea_ice_horizontal_shear_stress,N m-1,area: mean where sea_ice (mask=siconc) time: point,area: areacello,Maximum Shear Stress in Sea Ice,"Maximum shear stress in sea ice (second stress invariant). Requested as instantaneous value at the center of the month (i.e., first timestep of the 15th day of the month).","CHANGE SINCE CMIP6: compound name,",longitude latitude time1,sistressmax,real,,XY-na,time-point,SImon,sistressmax,sistressmax,tpt-u-hxy-si,sistressmax_tpt-u-hxy-si,glb,SImon.sistressmax,seaIce.sistressmax.tpt-u-hxy-si.mon.glb,7148170e-faa7-11e6-bfb7-ac72891c3257,high,,
404,seaIce.sistrxdtop.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_downward_x_stress,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,X-Component of Atmospheric Stress on Sea Ice,X-component of the atmospheric stress on the surface of sea ice divided by grid-cell area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sistrxdtop,real,down,XY-na,time-intv,SImon,sistrxdtop,sistrxdtop,tavg-u-hxy-si,sistrxdtop_tavg-u-hxy-si,glb,SImon.sistrxdtop,seaIce.sistrxdtop.tavg-u-hxy-si.mon.glb,71147110-faa7-11e6-bfb7-ac72891c3257,high,,
405,seaIce.sistrxubot.tavg-u-hxy-si.mon.glb,mon,seaIce,upward_x_stress_at_sea_ice_base,N m-2,area: time: mean where sea_ice (mask=siconc),area: areacello,X-Component of Ocean Stress on Sea Ice,X-component of the ocean stress on the sea ice bottom divided by grid-cell area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sistrxubot,real,up,XY-na,time-intv,SImon,sistrxubot,sistrxubot,tavg-u-hxy-si,sistrxubot_tavg-u-hxy-si,glb,SImon.sistrxubot,seaIce.sistrxubot.tavg-u-hxy-si.mon.glb,711858ca-faa7-11e6-bfb7-ac72891c3257,high,,
406,seaIce.sistrydtop.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_downward_y_stress,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,Y-Component of Atmospheric Stress on Sea Ice,Y-component of the atmospheric stress on the surface of sea ice divided by grid-cell area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sistrydtop,real,down,XY-na,time-intv,SImon,sistrydtop,sistrydtop,tavg-u-hxy-si,sistrydtop_tavg-u-hxy-si,glb,SImon.sistrydtop,seaIce.sistrydtop.tavg-u-hxy-si.mon.glb,713aeca0-faa7-11e6-bfb7-ac72891c3257,high,,
407,seaIce.sistryubot.tavg-u-hxy-si.mon.glb,mon,seaIce,upward_y_stress_at_sea_ice_base,N m-2,area: time: mean where sea_ice (mask=siconc),area: areacello,Y-Component of Ocean Stress on Sea Ice,Y-component of the ocean stress on the sea ice bottom divided by grid-cell area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sistryubot,real,up,XY-na,time-intv,SImon,sistryubot,sistryubot,tavg-u-hxy-si,sistryubot_tavg-u-hxy-si,glb,SImon.sistryubot,seaIce.sistryubot.tavg-u-hxy-si.mon.glb,7132e85c-faa7-11e6-bfb7-ac72891c3257,high,,
408,seaIce.sitempbot.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_basal_temperature,K,area: time: mean where sea_ice (mask=siconc),area: areacello,Temperature at Ice-Ocean Interface,"Mean temperature at the base of the sea ice, NOT the temperature within lowermost sea-ice model layer.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sitempbot,real,,XY-na,time-intv,SImon,sitempbot,sitempbot,tavg-u-hxy-si,sitempbot_tavg-u-hxy-si,glb,SImon.sitempbot,seaIce.sitempbot.tavg-u-hxy-si.mon.glb,714b6c60-faa7-11e6-bfb7-ac72891c3257,medium,,
412,seaIce.sithick.tavg-u-hxy-sir.mon.glb,mon,seaIce,sea_ice_thickness,m,area: time: mean where sea_ice_ridges (mask=sirdgconc),area: areacello,Ridged Ice Thickness,"Total volume of ridged sea ice divided by area of ridges, i.e. mean thickness of ridged sea ice.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice_ridges (comment: mask=sirdgconc) CMIP7:area: time: mean where sea_ice_ridges (mask=sirdgconc),",longitude latitude time,sithick,real,,XY-na,time-intv,SImon,sirdgthick,sithick,tavg-u-hxy-sir,sithick_tavg-u-hxy-sir,glb,SImon.sirdgthick,seaIce.sithick.tavg-u-hxy-sir.mon.glb,714c1192-faa7-11e6-bfb7-ac72891c3257,medium,,
413,seaIce.sitimefrac.tavg-u-hxy-sea.day.glb,day,seaIce,fraction_of_time_with_sea_ice_area_fraction_above_threshold,1,area: mean where sea time: mean,area: areacello,Fraction of Time Steps with Sea Ice,Fraction of time steps of the averaging period during which sea ice is present (siconc > 0) in a grid cell.,,longitude latitude time,sitimefrac,real,,XY-na,time-intv,SIday,sitimefrac,sitimefrac,tavg-u-hxy-sea,sitimefrac_tavg-u-hxy-sea,glb,SIday.sitimefrac,seaIce.sitimefrac.tavg-u-hxy-sea.day.glb,d243af0e-4a9f-11e6-b84e-ac72891c3257,high,,
419,seaIce.sivol.tavg-u-hm-u.day.nh,day,seaIce,sea_ice_volume,1e3 km3,area: sum time: mean,,Sea-Ice Volume North,Total integrated volume of sea ice in the Northern Hemisphere.,,time,sivol,real,,na-na,time-intv,SIday,sivoln,sivol,tavg-u-hm-u,sivol_tavg-u-hm-u,nh,SIday.sivoln,seaIce.sivol.tavg-u-hm-u.day.nh,80ab7264-a698-11ef-914a-613c0433d878,medium,,
420,seaIce.sivol.tavg-u-hm-u.day.sh,day,seaIce,sea_ice_volume,1e3 km3,area: sum time: mean,,Sea-Ice Volume South,Total integrated volume of sea ice in the Southern Hemisphere.,,time,sivol,real,,na-na,time-intv,SIday,sivols,sivol,tavg-u-hm-u,sivol_tavg-u-hm-u,sh,SIday.sivols,seaIce.sivol.tavg-u-hm-u.day.sh,80ab7265-a698-11ef-914a-613c0433d878,medium,,
421,seaIce.sivol.tavg-u-hm-u.mon.nh,mon,seaIce,sea_ice_volume,1e3 km3,area: sum time: mean,,Sea-Ice Volume North,Total integrated volume of sea ice in the Northern Hemisphere.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: sum time: mean,",time,sivol,real,,na-na,time-intv,SImon,sivoln,sivol,tavg-u-hm-u,sivol_tavg-u-hm-u,nh,SImon.sivoln,seaIce.sivol.tavg-u-hm-u.mon.nh,712c4bd2-faa7-11e6-bfb7-ac72891c3257,high,,
422,seaIce.sivol.tavg-u-hm-u.mon.sh,mon,seaIce,sea_ice_volume,1e3 km3,area: sum time: mean,,Sea-Ice Volume South,Total integrated volume of sea ice in the Southern Hemisphere.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: sum time: mean,",time,sivol,real,,na-na,time-intv,SImon,sivols,sivol,tavg-u-hm-u,sivol_tavg-u-hm-u,sh,SImon.sivols,seaIce.sivol.tavg-u-hm-u.mon.sh,711edae2-faa7-11e6-bfb7-ac72891c3257,high,,
426,seaIce.snm.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_snow_melt_flux,kg m-2 s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Snow Mass Rate of Change Through Melt,Rate of change of snow mass through melt divided by grid-cell area. Always negative or zero.,"CHANGE SINCE CMIP6: compound name,",longitude latitude time,snm,real,,XY-na,time-intv,SImon,sisndmassmelt,snm,tavg-u-hxy-si,snm_tavg-u-hxy-si,glb,SImon.sisndmassmelt,seaIce.snm.tavg-u-hxy-si.mon.glb,714129a8-faa7-11e6-bfb7-ac72891c3257,high,,
428,seaIce.ts.tavg-u-hxy-si.day.glb,day,seaIce,surface_temperature,K,area: time: mean where sea_ice (mask=siconc),area: areacello,Surface Temperature of Sea Ice,"Mean surface temperature of the sea-ice covered part of the grid cell. Wherever snow covers the ice, the surface temperature of the snow is used for the averaging, otherwise the surface temperature of the ice is used.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,ts,real,,XY-na,time-intv,SIday,sitemptop,ts,tavg-u-hxy-si,ts_tavg-u-hxy-si,glb,SIday.sitemptop,seaIce.ts.tavg-u-hxy-si.day.glb,d243c692-4a9f-11e6-b84e-ac72891c3257,high,,
